ano;sigla_uf;id_municipio;numero_obitos
2007;BA;2919157;117
2007;BA;2919207;671
2007;BA;2919306;41
2007;BA;2919405;69
2007;BA;2919504;178
2007;BA;2919553;88
2007;BA;2919603;77
2007;BA;2919702;102
2007;BA;2919801;189
2007;BA;2919900;43
2007;BA;2919926;84
2007;BA;2919959;36
2007;BA;2920007;21
2007;BA;2920106;126
2007;BA;2920205;42
2007;BA;2920304;32
2007;BA;2920403;68
2007;BA;2920452;30
2007;BA;2920502;113
2007;BA;2920601;227
2007;BA;2920700;49
2007;BA;2920809;45
2007;BA;2920908;82
2007;BA;2921005;185
2007;BA;2921054;36
2007;BA;2921104;115
2007;BA;2921203;133
2007;BA;2921302;70
2007;BA;2921401;75
2007;BA;2921450;48
2007;BA;2921500;231
2007;BA;2921609;56
2007;BA;2921708;200
2007;BA;2921807;60
2007;BA;2921906;45
2007;BA;2922003;148
2007;BA;2922052;65
2007;BA;2922102;91
2007;BA;2922201;34
2007;BA;2922250;34
2007;BA;2922300;161
2007;BA;2922409;140
2007;BA;2922508;196
2007;BA;2922607;48
2007;BA;2922656;29
2007;BA;2922706;84
2007;BA;2922730;27
2007;BA;2922755;22
2007;BA;2922805;36
2007;BA;2922854;45
2007;BA;2922904;155
2007;BA;2923001;118
2007;BA;2923035;55
2007;BA;2923050;34
2007;BA;2923100;85
2007;BA;2923209;68
2007;BA;2923308;48
2007;BA;2923357;65
2007;BA;2923407;76
2007;BA;2923506;34
2007;BA;2923605;103
2007;BA;2923704;67
2007;BA;2923803;72
2007;BA;2923902;61
2007;BA;2924009;514
2007;BA;2924058;53
2007;BA;2924108;42
2007;BA;2924207;36
2007;BA;2924306;90
2007;BA;2924405;107
2007;BA;2924504;54
2007;BA;2924603;56
2007;BA;2924652;37
2007;BA;2924678;25
2007;BA;2924702;42
2007;BA;2924801;86
2007;BA;2924900;46
2007;BA;2925006;135
2007;BA;2925105;285
2007;BA;2925204;139
2007;BA;2925253;65
2007;BA;2925303;516
2007;BA;2925402;43
2007;BA;2925501;117
2007;BA;2925600;73
2007;BA;2925709;71
2007;BA;2925758;100
2007;BA;2925808;102
2007;BA;2925907;40
2007;BA;2925931;24
2007;BA;2925956;143
2007;BA;2926004;190
2007;BA;2926103;46
2007;BA;2926202;92
2007;BA;2926301;182
2007;BA;2926400;146
2007;BA;2926509;24
2007;BA;2926608;206
2007;BA;2926657;39
2007;BA;2926707;81
2007;BA;2926806;55
2007;BA;2926905;59
2007;BA;2927002;185
2007;BA;2927101;37
2007;BA;2927200;222
2007;BA;2927309;66
2007;BA;2927408;14055
2007;BA;2927507;139
2007;BA;2927606;58
2007;BA;2927705;79
2007;BA;2927804;21
2007;BA;2927903;76
2007;BA;2928000;109
2007;BA;2928059;90
2007;BA;2928109;167
2007;BA;2928208;110
2007;BA;2928307;58
2007;BA;2928406;102
2007;BA;2928505;49
2007;BA;2928604;362
2007;BA;2928703;451
2007;BA;2928802;274
2007;BA;2928901;73
2007;BA;2928950;45
2007;BA;2929008;81
2007;BA;2929057;51
2007;BA;2929107;133
2007;BA;2929206;142
2007;BA;2929255;86
2007;BA;2929305;167
2007;BA;2929354;49
2007;BA;2929370;30
2007;BA;2929404;48
2007;BA;2929503;201
2007;BA;2929602;127
2007;BA;2929701;80
2007;BA;2929750;47
2007;BA;2929800;79
2007;BA;2929909;147
2007;BA;2930006;37
2007;BA;2930105;425
2007;BA;2930154;97
2007;BA;2930204;84
2007;BA;2930303;76
2007;BA;2930402;117
2007;BA;2930501;345
2007;BA;2930600;69
2007;BA;2930709;566
2007;BA;2930758;23
2007;BA;2930766;42
2007;BA;2930774;129
2007;BA;2930808;66
2007;BA;2930907;30
2007;BA;2931004;94
2007;BA;2931053;59
2007;BA;2931103;37
2007;BA;2931202;56
2007;BA;2931301;75
2007;BA;2931350;763
2007;BA;2931400;58
2007;BA;2931509;72
2007;BA;2931608;57
2007;BA;2931707;83
2007;BA;2931806;103
2007;BA;2931905;183
2007;BA;2932002;128
2007;BA;2932101;106
2007;BA;2932200;135
2007;BA;2932309;151
2007;BA;2932408;71
2007;BA;2932457;33
2007;BA;2932507;88
2007;BA;2932606;77
2007;BA;2932705;124
2007;BA;2932804;100
2007;BA;2932903;426
2007;BA;2933000;49
2007;BA;2933059;23
2007;BA;2933109;46
2007;BA;2933158;73
2007;BA;2933174;58
2007;BA;2933208;185
2007;BA;2933257;27
2007;BA;2933307;1669
2007;BA;2933406;36
2007;BA;2933455;34
2007;BA;2933505;107
2007;BA;2933604;144
2004;MS;5000000;92
2004;MS;5000203;58
2004;MS;5000252;14
2004;MS;5000609;214
2004;MS;5000708;142
2004;MS;5000807;49
2004;MS;5000856;43
2004;MS;5000906;47
2004;MS;5001003;135
2004;MS;5001102;337
2004;MS;5001243;39
2004;MS;5001508;27
2004;MS;5001904;92
2004;MS;5002001;76
2004;MS;5002100;129
2004;MS;5002159;37
2004;MS;5002209;95
2004;MS;5002308;68
2004;MS;5002407;133
2004;MS;5002605;78
2004;MS;5002704;3809
2004;MS;5002803;21
2004;MS;5002902;110
2004;MS;5002951;42
2004;MS;5003108;14
2004;MS;5003157;115
2004;MS;5003207;645
2004;MS;5003256;99
2004;MS;5003306;177
2004;MS;5003454;68
2004;MS;5003488;39
2004;MS;5003504;33
2004;MS;5003702;975
2004;MS;5003751;80
2004;MS;5003801;150
2004;MS;5004007;65
2004;MS;5004106;66
2004;MS;5004304;78
2004;MS;5004403;37
2004;MS;5004502;89
2004;MS;5004601;65
2004;MS;5004700;131
2004;MS;5004809;68
2004;MS;5004908;23
2004;MS;5005004;137
2004;MS;5005103;20
2004;MS;5005152;36
2004;MS;5005202;95
2004;MS;5005251;26
2004;MS;5005400;125
2004;MS;5005608;115
2004;MS;5005681;102
2004;MS;5005707;258
2004;MS;5005806;58
2004;MS;5006002;50
2004;MS;5006200;203
2004;MS;5006259;27
2004;MS;5006309;267
2004;MS;5006358;69
2004;MS;5006408;45
2004;MS;5006606;422
2004;MS;5006903;64
2004;MS;5007109;99
2004;MS;5007208;127
2004;MS;5007307;30
2004;MS;5007406;115
2004;MS;5007505;20
2004;MS;5007554;32
2004;MS;5007695;91
2004;MS;5007703;79
2004;MS;5007802;33
2004;MS;5007901;127
2004;MS;5007935;35
2004;MS;5007950;61
2004;MS;5007976;11
2004;MS;5008008;47
2004;MS;5008305;590
2004;MS;5008404;42
2010;ES;3200102;196
2010;ES;3200136;56
2010;ES;3200169;88
2010;ES;3200201;216
2010;ES;3200300;82
2010;ES;3200359;47
2010;ES;3200409;119
2010;ES;3200508;61
2010;ES;3200607;421
2010;ES;3200706;73
2010;ES;3200805;220
2010;ES;3200904;265
2010;ES;3201001;90
2010;ES;3201100;68
2010;ES;3201159;47
2010;ES;3201209;1241
2010;ES;3201308;2337
2010;ES;3201407;241
2010;ES;3201506;741
2010;ES;3201605;183
2010;ES;3201704;65
2010;ES;3201803;35
2010;ES;3201902;223
2010;ES;3202009;32
2010;ES;3202108;148
2010;ES;3202207;108
2010;ES;3202256;53
2010;ES;3202306;228
2010;ES;3202405;640
2010;ES;3202454;129
2010;ES;3202504;61
2010;ES;3202553;61
2010;ES;3202603;84
2010;ES;3202652;69
2010;ES;3202702;107
2010;ES;3202801;186
2010;ES;3202900;78
2010;ES;3203007;133
2010;ES;3203056;157
2010;ES;3203106;94
2010;ES;3203130;121
2010;ES;3203163;80
2010;ES;3203205;711
2010;ES;3203304;93
2010;ES;3203320;193
2010;ES;3203346;86
2010;ES;3203353;72
2010;ES;3203403;194
2010;ES;3203502;147
2010;ES;3203601;39
2010;ES;3203700;131
2010;ES;3203809;106
2010;ES;3203908;272
2010;ES;3204005;132
2010;ES;3204054;158
2010;ES;3204104;163
2010;ES;3204203;94
2010;ES;3204252;51
2010;ES;3204302;65
2010;ES;3204351;83
2010;ES;3204401;75
2010;ES;3204500;68
2010;ES;3204559;199
2010;ES;3204609;151
2010;ES;3204658;75
2010;ES;3204708;209
2010;ES;3204807;84
2010;ES;3204906;570
2010;ES;3204955;44
2010;ES;3205002;2130
2010;ES;3205010;126
2010;ES;3205036;107
2010;ES;3205069;90
2010;ES;3205101;356
2010;ES;3205150;48
2010;ES;3205176;75
2010;ES;3205200;2346
2010;ES;3205309;1946
2002;ES;3200000;1
2002;ES;3200102;189
2002;ES;3200136;35
2002;ES;3200169;57
2002;ES;3200201;221
2002;ES;3200300;66
2002;ES;3200359;40
2002;ES;3200409;96
2002;ES;3200508;70
2002;ES;3200607;318
2002;ES;3200706;51
2002;ES;3200805;148
2002;ES;3200904;229
2002;ES;3201001;64
2002;ES;3201100;81
2002;ES;3201159;42
2002;ES;3201209;1160
2002;ES;3201308;1940
2002;ES;3201407;162
2002;ES;3201506;653
2002;ES;3201605;165
2002;ES;3201704;61
2002;ES;3201803;22
2002;ES;3201902;171
2002;ES;3202009;31
2002;ES;3202108;106
2002;ES;3202207;86
2002;ES;3202256;44
2002;ES;3202306;161
2002;ES;3202405;504
2002;ES;3202454;95
2002;ES;3202504;48
2002;ES;3202553;46
2002;ES;3202603;52
2002;ES;3202652;48
2002;ES;3202702;88
2002;ES;3202801;154
2002;ES;3202900;64
2002;ES;3203007;171
2002;ES;3203056;94
2002;ES;3203106;70
2002;ES;3203130;88
2002;ES;3203163;58
2002;ES;3203205;619
2002;ES;3203304;84
2002;ES;3203320;154
2002;ES;3203346;77
2002;ES;3203353;42
2002;ES;3203403;189
2002;ES;3203502;106
2002;ES;3203601;29
2002;ES;3203700;108
2002;ES;3203809;123
2002;ES;3203908;219
2002;ES;3204005;119
2002;ES;3204054;136
2002;ES;3204104;138
2002;ES;3204203;82
2002;ES;3204252;35
2002;ES;3204302;43
2002;ES;3204351;65
2002;ES;3204401;72
2002;ES;3204500;77
2002;ES;3204559;179
2002;ES;3204609;108
2002;ES;3204658;45
2002;ES;3204708;147
2002;ES;3204807;85
2002;ES;3204906;417
2002;ES;3204955;36
2002;ES;3205002;1746
2002;ES;3205010;96
2002;ES;3205036;102
2002;ES;3205069;71
2002;ES;3205101;277
2002;ES;3205150;37
2002;ES;3205176;49
2002;ES;3205200;1989
2002;ES;3205309;1667
2013;TO;1700251;8
2013;TO;1700301;30
2013;TO;1700350;36
2013;TO;1700400;43
2013;TO;1700707;35
2013;TO;1701002;50
2013;TO;1701051;18
2013;TO;1701101;20
2013;TO;1701309;28
2013;TO;1701903;26
2013;TO;1702000;46
2013;TO;1702109;818
2013;TO;1702158;26
2013;TO;1702208;159
2013;TO;1702307;34
2013;TO;1702406;56
2013;TO;1702554;93
2013;TO;1702703;19
2013;TO;1702901;84
2013;TO;1703008;53
2013;TO;1703057;16
2013;TO;1703073;23
2013;TO;1703107;29
2013;TO;1703206;12
2013;TO;1703305;28
2013;TO;1703602;16
2013;TO;1703701;39
2013;TO;1703800;30
2013;TO;1703826;7
2013;TO;1703842;28
2013;TO;1703867;22
2013;TO;1703883;21
2013;TO;1703891;21
2013;TO;1703909;28
2013;TO;1704105;14
2013;TO;1704600;4
2013;TO;1705102;14
2013;TO;1705508;162
2013;TO;1705557;26
2013;TO;1705607;26
2013;TO;1706001;17
2013;TO;1706100;46
2013;TO;1706258;8
2013;TO;1706506;27
2013;TO;1707009;88
2013;TO;1707108;37
2013;TO;1707207;28
2013;TO;1707306;27
2013;TO;1707405;36
2013;TO;1707553;23
2013;TO;1707652;34
2013;TO;1707702;36
2013;TO;1708205;100
2013;TO;1708254;12
2013;TO;1708304;19
2013;TO;1709005;51
2013;TO;1709302;118
2013;TO;1709500;436
2013;TO;1709807;8
2013;TO;1710508;41
2013;TO;1710706;24
2013;TO;1710904;23
2013;TO;1711100;12
2013;TO;1711506;17
2013;TO;1711803;9
2013;TO;1711902;35
2013;TO;1711951;18
2013;TO;1712009;12
2013;TO;1712157;7
2013;TO;1712405;13
2013;TO;1712454;11
2013;TO;1712504;19
2013;TO;1712702;6
2013;TO;1712801;11
2013;TO;1713205;93
2013;TO;1713304;81
2013;TO;1713601;34
2013;TO;1713700;7
2013;TO;1713809;25
2013;TO;1713957;14
2013;TO;1714203;50
2013;TO;1714302;29
2013;TO;1714880;53
2013;TO;1715002;26
2013;TO;1715101;23
2013;TO;1715150;15
2013;TO;1715259;13
2013;TO;1715507;7
2013;TO;1715705;23
2013;TO;1715754;36
2013;TO;1716109;232
2013;TO;1716208;46
2013;TO;1716307;22
2013;TO;1716505;67
2013;TO;1716604;47
2013;TO;1716653;33
2013;TO;1716703;43
2013;TO;1717008;15
2013;TO;1717206;9
2013;TO;1717503;30
2013;TO;1717800;24
2013;TO;1717909;26
2013;TO;1718006;15
2013;TO;1718204;246
2013;TO;1718303;42
2013;TO;1718402;21
2013;TO;1718451;18
2013;TO;1718501;24
2013;TO;1718550;19
2013;TO;1718659;6
2013;TO;1718709;12
2013;TO;1718758;28
2013;TO;1718808;23
2013;TO;1718840;24
2013;TO;1718865;24
2013;TO;1718881;11
2013;TO;1718899;2
2013;TO;1718907;27
2013;TO;1719004;9
2013;TO;1720002;19
2013;TO;1720101;14
2013;TO;1720150;11
2013;TO;1720200;48
2013;TO;1720259;14
2013;TO;1720309;20
2013;TO;1720499;30
2013;TO;1720655;34
2013;TO;1720804;43
2013;TO;1720853;12
2013;TO;1720903;79
2013;TO;1720937;14
2013;TO;1720978;13
2013;TO;1721000;857
2013;TO;1721109;39
2013;TO;1721208;123
2013;TO;1721257;7
2013;TO;1721307;7
2013;TO;1722081;59
2013;TO;1722107;74
1998;SE;2800000;323
1998;SE;2800100;22
1998;SE;2800209;99
1998;SE;2800308;2797
1998;SE;2800407;23
1998;SE;2800506;41
1998;SE;2800605;84
1998;SE;2800670;124
1998;SE;2800704;59
1998;SE;2801009;26
1998;SE;2801108;27
1998;SE;2801207;51
1998;SE;2801306;164
1998;SE;2801405;33
1998;SE;2801504;55
1998;SE;2801603;37
1998;SE;2801702;80
1998;SE;2801900;16
1998;SE;2802007;15
1998;SE;2802106;358
1998;SE;2802205;23
1998;SE;2802304;32
1998;SE;2802403;42
1998;SE;2802502;13
1998;SE;2802601;8
1998;SE;2802700;55
1998;SE;2802809;143
1998;SE;2802908;438
1998;SE;2803005;90
1998;SE;2803104;8
1998;SE;2803203;75
1998;SE;2803302;40
1998;SE;2803401;25
1998;SE;2803500;364
1998;SE;2803609;127
1998;SE;2803708;11
1998;SE;2803807;19
1998;SE;2803906;27
1998;SE;2804003;49
1998;SE;2804102;34
1998;SE;2804201;19
1998;SE;2804300;32
1998;SE;2804409;105
1998;SE;2804458;11
1998;SE;2804508;113
1998;SE;2804607;119
1998;SE;2804706;15
1998;SE;2804805;484
1998;SE;2804904;74
1998;SE;2805000;23
1998;SE;2805109;39
1998;SE;2805208;10
1998;SE;2805307;27
1998;SE;2805406;47
1998;SE;2805505;114
1998;SE;2805604;132
1998;SE;2805703;227
1998;SE;2805802;93
1998;SE;2805901;50
1998;SE;2806008;87
1998;SE;2806107;16
1998;SE;2806206;54
1998;SE;2806305;68
1998;SE;2806404;28
1998;SE;2806503;17
1998;SE;2806602;60
1998;SE;2806701;383
1998;SE;2806800;18
1998;SE;2806909;18
1998;SE;2807006;6
1998;SE;2807105;267
1998;SE;2807204;32
1998;SE;2807303;9
1998;SE;2807402;250
1998;SE;2807501;62
1998;SE;2807600;103
2007;PI;2200053;28
2007;PI;2200103;37
2007;PI;2200202;92
2007;PI;2200251;33
2007;PI;2200277;23
2007;PI;2200301;55
2007;PI;2200400;206
2007;PI;2200459;19
2007;PI;2200509;98
2007;PI;2200608;45
2007;PI;2200707;36
2007;PI;2200806;17
2007;PI;2200905;40
2007;PI;2200954;14
2007;PI;2201002;33
2007;PI;2201051;40
2007;PI;2201101;52
2007;PI;2201150;29
2007;PI;2201176;26
2007;PI;2201200;195
2007;PI;2201309;15
2007;PI;2201408;47
2007;PI;2201507;127
2007;PI;2201556;12
2007;PI;2201572;17
2007;PI;2201606;47
2007;PI;2201705;31
2007;PI;2201739;26
2007;PI;2201770;17
2007;PI;2201804;36
2007;PI;2201903;83
2007;PI;2201919;22
2007;PI;2201929;23
2007;PI;2201945;26
2007;PI;2201960;26
2007;PI;2201988;22
2007;PI;2202000;94
2007;PI;2202026;26
2007;PI;2202059;43
2007;PI;2202075;14
2007;PI;2202083;31
2007;PI;2202091;25
2007;PI;2202109;31
2007;PI;2202117;21
2007;PI;2202133;18
2007;PI;2202174;26
2007;PI;2202208;243
2007;PI;2202251;19
2007;PI;2202307;97
2007;PI;2202406;47
2007;PI;2202455;17
2007;PI;2202505;32
2007;PI;2202539;18
2007;PI;2202554;16
2007;PI;2202604;100
2007;PI;2202653;17
2007;PI;2202703;134
2007;PI;2202711;34
2007;PI;2202729;23
2007;PI;2202737;17
2007;PI;2202752;27
2007;PI;2202778;33
2007;PI;2202802;34
2007;PI;2202851;20
2007;PI;2202901;110
2007;PI;2203008;28
2007;PI;2203107;39
2007;PI;2203206;41
2007;PI;2203230;16
2007;PI;2203255;10
2007;PI;2203271;14
2007;PI;2203305;74
2007;PI;2203354;30
2007;PI;2203404;41
2007;PI;2203420;18
2007;PI;2203453;42
2007;PI;2203503;89
2007;PI;2203602;19
2007;PI;2203701;180
2007;PI;2203750;14
2007;PI;2203800;19
2007;PI;2203859;13
2007;PI;2203909;303
2007;PI;2204006;15
2007;PI;2204105;27
2007;PI;2204154;12
2007;PI;2204204;35
2007;PI;2204303;41
2007;PI;2204352;22
2007;PI;2204402;44
2007;PI;2204501;47
2007;PI;2204550;15
2007;PI;2204600;22
2007;PI;2204659;50
2007;PI;2204709;74
2007;PI;2204808;51
2007;PI;2204907;35
2007;PI;2205003;64
2007;PI;2205102;50
2007;PI;2205151;31
2007;PI;2205201;74
2007;PI;2205250;13
2007;PI;2205276;26
2007;PI;2205300;18
2007;PI;2205359;14
2007;PI;2205409;69
2007;PI;2205458;15
2007;PI;2205508;174
2007;PI;2205516;16
2007;PI;2205524;26
2007;PI;2205532;24
2007;PI;2205540;13
2007;PI;2205557;35
2007;PI;2205565;26
2007;PI;2205573;22
2007;PI;2205581;15
2007;PI;2205599;23
2007;PI;2205607;23
2007;PI;2205706;117
2007;PI;2205805;130
2007;PI;2205854;21
2007;PI;2205904;21
2007;PI;2205953;32
2007;PI;2206001;22
2007;PI;2206050;33
2007;PI;2206100;40
2007;PI;2206209;140
2007;PI;2206308;7
2007;PI;2206357;26
2007;PI;2206407;50
2007;PI;2206506;44
2007;PI;2206605;42
2007;PI;2206654;21
2007;PI;2206670;24
2007;PI;2206696;31
2007;PI;2206704;23
2007;PI;2206753;21
2007;PI;2206803;30
2007;PI;2206902;44
2007;PI;2206951;14
2007;PI;2207009;196
2007;PI;2207108;12
2007;PI;2207207;39
2007;PI;2207306;25
2007;PI;2207355;13
2007;PI;2207405;21
2007;PI;2207504;60
2007;PI;2207553;17
2007;PI;2207603;31
2007;PI;2207702;765
2007;PI;2207751;21
2007;PI;2207777;29
2007;PI;2207793;7
2007;PI;2207801;107
2007;PI;2207850;10
2007;PI;2207900;218
2007;PI;2207934;8
2007;PI;2207959;16
2007;PI;2208007;359
2007;PI;2208106;49
2007;PI;2208205;90
2007;PI;2208304;150
2007;PI;2208403;308
2007;PI;2208502;61
2007;PI;2208551;16
2007;PI;2208601;24
2007;PI;2208650;36
2007;PI;2208700;37
2007;PI;2208809;90
2007;PI;2208858;12
2007;PI;2208874;14
2007;PI;2208908;35
2007;PI;2209005;27
2007;PI;2209104;25
2007;PI;2209153;10
2007;PI;2209203;28
2007;PI;2209302;17
2007;PI;2209351;28
2007;PI;2209377;35
2007;PI;2209401;32
2007;PI;2209450;7
2007;PI;2209500;10
2007;PI;2209559;22
2007;PI;2209609;18
2007;PI;2209658;30
2007;PI;2209708;32
2007;PI;2209757;12
2007;PI;2209807;19
2007;PI;2209856;29
2007;PI;2209872;17
2007;PI;2209906;28
2007;PI;2209955;18
2007;PI;2209971;45
2007;PI;2210003;93
2007;PI;2210052;28
2007;PI;2210102;18
2007;PI;2210201;34
2007;PI;2210300;25
2007;PI;2210359;27
2007;PI;2210375;13
2007;PI;2210383;15
2007;PI;2210391;19
2007;PI;2210409;72
2007;PI;2210508;68
2007;PI;2210607;134
2007;PI;2210623;20
2007;PI;2210631;11
2007;PI;2210656;41
2007;PI;2210706;44
2007;PI;2210805;73
2007;PI;2210904;20
2007;PI;2210938;39
2007;PI;2210953;9
2007;PI;2210979;14
2007;PI;2211001;3931
2007;PI;2211100;196
2007;PI;2211209;79
2007;PI;2211308;120
2007;PI;2211357;15
2007;PI;2211407;34
2007;PI;2211506;15
2007;PI;2211605;23
2007;PI;2211704;19
2009;PA;1500107;496
2009;PA;1500131;32
2009;PA;1500206;154
2009;PA;1500305;64
2009;PA;1500347;50
2009;PA;1500404;235
2009;PA;1500503;80
2009;PA;1500602;491
2009;PA;1500701;54
2009;PA;1500800;2055
2009;PA;1500859;53
2009;PA;1500909;96
2009;PA;1500958;55
2009;PA;1501006;27
2009;PA;1501105;41
2009;PA;1501204;68
2009;PA;1501253;13
2009;PA;1501303;349
2009;PA;1501402;7759
2009;PA;1501451;66
2009;PA;1501501;187
2009;PA;1501576;68
2009;PA;1501600;17
2009;PA;1501709;523
2009;PA;1501725;87
2009;PA;1501758;22
2009;PA;1501782;163
2009;PA;1501808;233
2009;PA;1501907;77
2009;PA;1501956;33
2009;PA;1502004;50
2009;PA;1502103;480
2009;PA;1502152;88
2009;PA;1502202;273
2009;PA;1502301;193
2009;PA;1502400;799
2009;PA;1502509;28
2009;PA;1502608;49
2009;PA;1502707;226
2009;PA;1502756;89
2009;PA;1502764;37
2009;PA;1502772;102
2009;PA;1502806;53
2009;PA;1502855;52
2009;PA;1502905;121
2009;PA;1502939;131
2009;PA;1502954;146
2009;PA;1503002;27
2009;PA;1503044;66
2009;PA;1503077;94
2009;PA;1503093;136
2009;PA;1503101;39
2009;PA;1503200;162
2009;PA;1503309;213
2009;PA;1503408;35
2009;PA;1503457;111
2009;PA;1503507;123
2009;PA;1503606;471
2009;PA;1503705;228
2009;PA;1503754;37
2009;PA;1503804;253
2009;PA;1503903;80
2009;PA;1504000;53
2009;PA;1504059;149
2009;PA;1504109;37
2009;PA;1504208;1287
2009;PA;1504307;113
2009;PA;1504406;123
2009;PA;1504422;537
2009;PA;1504455;96
2009;PA;1504505;36
2009;PA;1504604;72
2009;PA;1504703;153
2009;PA;1504802;201
2009;PA;1504901;83
2009;PA;1504950;53
2009;PA;1504976;53
2009;PA;1505007;50
2009;PA;1505031;114
2009;PA;1505064;208
2009;PA;1505106;186
2009;PA;1505205;83
2009;PA;1505304;224
2009;PA;1505403;48
2009;PA;1505437;117
2009;PA;1505486;144
2009;PA;1505494;32
2009;PA;1505502;333
2009;PA;1505536;522
2009;PA;1505551;23
2009;PA;1505601;29
2009;PA;1505635;36
2009;PA;1505650;45
2009;PA;1505700;50
2009;PA;1505809;154
2009;PA;1505908;88
2009;PA;1506005;62
2009;PA;1506104;57
2009;PA;1506112;19
2009;PA;1506138;329
2009;PA;1506161;77
2009;PA;1506187;201
2009;PA;1506195;90
2009;PA;1506203;150
2009;PA;1506302;84
2009;PA;1506351;67
2009;PA;1506401;25
2009;PA;1506500;211
2009;PA;1506559;79
2009;PA;1506583;57
2009;PA;1506609;96
2009;PA;1506708;153
2009;PA;1506807;1206
2009;PA;1506906;28
2009;PA;1507003;119
2009;PA;1507102;58
2009;PA;1507151;95
2009;PA;1507201;109
2009;PA;1507300;173
2009;PA;1507409;67
2009;PA;1507458;127
2009;PA;1507466;13
2009;PA;1507474;77
2009;PA;1507508;58
2009;PA;1507607;187
2009;PA;1507706;60
2009;PA;1507755;16
2009;PA;1507805;31
2009;PA;1507904;57
2009;PA;1507953;291
2009;PA;1507961;41
2009;PA;1507979;50
2009;PA;1508001;219
2009;PA;1508035;95
2009;PA;1508050;40
2009;PA;1508084;148
2009;PA;1508100;434
2009;PA;1508126;60
2009;PA;1508159;134
2009;PA;1508209;187
2009;PA;1508308;165
2009;PA;1508357;36
2009;PA;1508407;164
2006;RO;1100015;119
2006;RO;1100023;394
2006;RO;1100031;28
2006;RO;1100049;370
2006;RO;1100056;93
2006;RO;1100064;101
2006;RO;1100072;14
2006;RO;1100080;54
2006;RO;1100098;48
2006;RO;1100106;177
2006;RO;1100114;217
2006;RO;1100122;542
2006;RO;1100130;134
2006;RO;1100148;76
2006;RO;1100155;91
2006;RO;1100189;144
2006;RO;1100205;1828
2006;RO;1100254;110
2006;RO;1100262;5
2006;RO;1100288;219
2006;RO;1100296;28
2006;RO;1100304;280
2006;RO;1100320;65
2006;RO;1100338;65
2006;RO;1100346;65
2006;RO;1100379;20
2006;RO;1100403;52
2006;RO;1100452;80
2006;RO;1100502;30
2006;RO;1100601;11
2006;RO;1100700;24
2006;RO;1100809;65
2006;RO;1100908;12
2006;RO;1100924;25
2006;RO;1100940;26
2006;RO;1101005;23
2006;RO;1101104;17
2006;RO;1101203;15
2006;RO;1101302;53
2006;RO;1101401;54
2006;RO;1101435;23
2006;RO;1101450;7
2006;RO;1101468;5
2006;RO;1101476;18
2006;RO;1101484;10
2006;RO;1101492;45
2006;RO;1101500;39
2006;RO;1101559;7
2006;RO;1101609;28
2006;RO;1101708;36
2006;RO;1101757;23
2006;RO;1101807;33
1999;SE;2800000;61
1999;SE;2800100;19
1999;SE;2800209;86
1999;SE;2800308;2898
1999;SE;2800407;45
1999;SE;2800506;63
1999;SE;2800605;73
1999;SE;2800670;133
1999;SE;2800704;55
1999;SE;2801009;85
1999;SE;2801108;21
1999;SE;2801207;54
1999;SE;2801306;167
1999;SE;2801405;40
1999;SE;2801504;55
1999;SE;2801603;48
1999;SE;2801702;58
1999;SE;2801900;11
1999;SE;2802007;17
1999;SE;2802106;311
1999;SE;2802205;20
1999;SE;2802304;56
1999;SE;2802403;17
1999;SE;2802502;11
1999;SE;2802601;11
1999;SE;2802700;43
1999;SE;2802809;82
1999;SE;2802908;466
1999;SE;2803005;161
1999;SE;2803104;38
1999;SE;2803203;98
1999;SE;2803302;43
1999;SE;2803401;116
1999;SE;2803500;503
1999;SE;2803609;120
1999;SE;2803708;44
1999;SE;2803807;16
1999;SE;2803906;24
1999;SE;2804003;66
1999;SE;2804102;53
1999;SE;2804201;25
1999;SE;2804300;32
1999;SE;2804409;115
1999;SE;2804458;31
1999;SE;2804508;94
1999;SE;2804607;113
1999;SE;2804706;27
1999;SE;2804805;514
1999;SE;2804904;68
1999;SE;2805000;13
1999;SE;2805109;48
1999;SE;2805208;17
1999;SE;2805307;33
1999;SE;2805406;64
1999;SE;2805505;98
1999;SE;2805604;85
1999;SE;2805703;185
1999;SE;2805802;109
1999;SE;2805901;41
1999;SE;2806008;100
1999;SE;2806107;33
1999;SE;2806206;94
1999;SE;2806305;56
1999;SE;2806404;9
1999;SE;2806503;13
1999;SE;2806602;38
1999;SE;2806701;383
1999;SE;2806800;30
1999;SE;2806909;25
1999;SE;2807006;7
1999;SE;2807105;218
1999;SE;2807204;36
1999;SE;2807303;17
1999;SE;2807402;209
1999;SE;2807501;58
1999;SE;2807600;94
2007;ES;3200102;214
2007;ES;3200136;39
2007;ES;3200169;96
2007;ES;3200201;221
2007;ES;3200300;56
2007;ES;3200359;48
2007;ES;3200409;137
2007;ES;3200508;56
2007;ES;3200607;366
2007;ES;3200706;58
2007;ES;3200805;209
2007;ES;3200904;294
2007;ES;3201001;92
2007;ES;3201100;80
2007;ES;3201159;62
2007;ES;3201209;1121
2007;ES;3201308;2094
2007;ES;3201407;200
2007;ES;3201506;643
2007;ES;3201605;129
2007;ES;3201704;67
2007;ES;3201803;22
2007;ES;3201902;174
2007;ES;3202009;43
2007;ES;3202108;143
2007;ES;3202207;81
2007;ES;3202256;53
2007;ES;3202306;188
2007;ES;3202405;573
2007;ES;3202454;105
